what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1380120380348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380120381510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1380120390293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120393327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120399314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1380120401285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120403033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120424867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1380120459020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120460877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120497285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1380120503255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380120512058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380120521865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1380120522549
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1380120534686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1380120548027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120549393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380120604627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1380120608493
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1380120624000
