what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1379291692703
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1379291692704
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1379291692705
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1379291692707
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1379291692708
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1379291692711
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1379291692736
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1379291692736
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1379291692737
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1379291692766
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1379291692774
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1379291692782
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1379291692792
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1379291692812
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1379291692813
started,bundle,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt",1379291692813
started,bundle,com.android.ide.eclipse.base,22.0.5.v201307292155--757759,"com.android.ide.eclipse.base",1379291692814
os,sysinfo,,,"linux",1379291692870
arch,sysinfo,,,"x86_64",1379291692870
ws,sysinfo,,,"gtk",1379291692870
locale,sysinfo,,,"en_US",1379291692870
processors,sysinfo,,,"2",1379291692870
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379291692870
java.runtime.version,sysinfo,,,"1.7.0_25-b15",1379291692870
java.specification.name,sysinfo,,,"Java Platform API Specification",1379291692870
java.specification.vendor,sysinfo,,,"Oracle Corporation",1379291692870
java.specification.version,sysinfo,,,"1.7",1379291692870
java.vendor,sysinfo,,,"Oracle Corporation",1379291692871
java.version,sysinfo,,,"1.7.0_25",1379291692871
java.vm.info,sysinfo,,,"mixed mode",1379291692871
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1379291692871
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1379291692871
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1379291692871
java.vm.specification.version,sysinfo,,,"1.7",1379291692871
java.vm.vendor,sysinfo,,,"Oracle Corporation",1379291692895
java.vm.version,sysinfo,,,"23.25-b01",1379291692895
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1379291693144
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1379291693301
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1379291693583
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1379291693956
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1379291694007
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1379291694166
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1379291695015
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1379291695118
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1379291695148
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1379291695432
error,log,,,"Unhandled event loop exception",1379291696586
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1379291699697
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1379291700156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379291701226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379292180534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379292183845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379292185094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379292185158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295191998
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295196150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295198494
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295200701
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295200898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295201040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1379295214382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1379295217925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1379295220849
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1379295224133
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295237894
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295238188
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1379295238261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295248278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295265651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295265914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295268090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295271491
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1379295276175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1379295277148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295277325
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1379295279367
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1379295280156
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1379295281753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295286817
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1379295288662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295366377
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1379295368492
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295368690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295370130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295371140
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295373360
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295373687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295373760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1379295384644
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1379295384876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295386864
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295390430
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1379295390602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1379295390699
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1379295392999
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1379295417731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1379295421674
